Name	400	410	420	430	440	450	460	470	480	490	500	510	520	530	540	550	560	570	580	590	600	610	620	630	640	650	660	670	680	690	700
06C_b	5.05	5.04	5.0	4.96	4.95	4.92	4.92	4.89	4.87	4.88	4.86	4.84	4.84	4.82	4.81	4.79	4.81	4.83	4.86	4.87	4.84	4.87	4.88	4.87	4.89	4.88	4.88	4.88	4.91	4.89	4.92
06C_ob	14.89	14.26	13.58	13.11	12.77	12.43	12.15	11.83	11.62	11.48	11.41	11.4	11.49	11.64	11.87	12.24	13.22	15.2	19.66	28.1	40.04	51.58	58.15	61.1	62.63	63.29	63.73	63.76	64.05	64.14	64.25
06C_ow	14.89	14.29	13.57	13.11	12.78	12.41	12.14	11.85	11.61	11.47	11.42	11.38	11.48	11.63	11.85	12.23	13.18	15.17	19.57	28.01	39.83	51.53	58.58	62.0	63.84	64.88	65.5	65.76	66.25	66.49	66.69
06C_w	52.85	70.59	76.47	78.68	80.45	81.51	82.81	83.5	84.34	84.86	85.42	85.59	85.61	85.58	85.55	85.31	85.08	84.93	84.91	84.96	84.95	85.31	85.83	86.39	87.17	87.77	88.34	88.53	88.81	88.83	88.94
06D_b	5.21	5.2	5.12	5.11	5.08	5.05	5.05	5.02	5.0	4.99	4.97	4.96	4.94	4.92	4.91	4.91	4.92	4.93	4.96	4.96	4.93	4.96	4.96	4.97	4.96	4.95	4.96	4.93	4.97	4.95	4.99
06D_ob	6.72	6.68	6.51	6.47	6.44	6.41	6.38	6.34	6.31	6.33	6.37	6.38	6.49	6.61	6.79	7.05	7.67	8.98	12.05	18.18	26.85	35.09	39.43	41.3	42.32	42.65	43.08	43.08	43.31	43.45	43.61
06D_ow	6.71	6.7	6.51	6.47	6.45	6.41	6.38	6.34	6.32	6.33	6.38	6.39	6.5	6.61	6.8	7.04	7.67	9.01	12.07	18.16	26.86	35.15	39.49	41.45	42.41	42.76	43.22	43.17	43.48	43.6	43.73
06D_w	50.98	69.52	75.69	77.91	79.57	80.66	81.82	82.52	83.39	83.92	84.44	84.61	84.72	84.56	84.57	84.45	84.22	83.96	84.01	84.14	84.08	84.5	85.02	85.67	86.45	86.95	87.53	87.81	88.03	88.0	88.25
06E_b	5.19	5.18	5.08	5.08	5.04	5.03	5.01	4.99	4.96	4.96	4.96	4.93	4.92	4.9	4.88	4.88	4.91	4.91	4.94	4.95	4.91	4.95	4.94	4.95	4.95	4.93	4.93	4.92	4.96	4.92	4.96
06E_ob	6.55	6.5	6.36	6.3	6.29	6.24	6.21	6.18	6.17	6.18	6.22	6.25	6.33	6.42	6.58	6.79	7.3	8.33	10.53	14.13	17.79	20.33	21.23	21.53	21.71	21.76	21.84	21.81	21.86	21.91	21.98
06E_ow	6.57	6.5	6.34	6.29	6.24	6.17	6.14	6.1	6.08	6.08	6.09	6.13	6.19	6.26	6.41	6.61	7.08	8.09	10.29	13.88	17.6	20.19	21.09	21.4	21.57	21.59	21.67	21.64	21.7	21.73	21.77
06E_w	51.05	69.56	75.61	78.02	79.59	80.63	81.87	82.56	83.38	83.94	84.47	84.62	84.75	84.64	84.67	84.56	84.3	84.08	84.13	84.19	84.19	84.59	85.09	85.73	86.48	86.98	87.56	87.81	88.08	88.07	88.22
07A_b	5.3	5.29	5.21	5.2	5.17	5.14	5.13	5.09	5.08	5.08	5.05	5.04	5.03	5.0	4.99	4.99	5.0	5.01	5.04	5.04	5.0	5.04	5.03	5.04	5.03	5.03	5.01	5.0	5.04	5.0	5.04
07A_ob	69.77	75.61	78.58	80.67	81.52	81.77	81.75	81.61	81.15	80.87	80.47	79.83	79.34	78.64	78.38	77.94	77.41	76.81	76.36	75.92	75.31	75.27	74.76	74.28	73.95	73.31	73.02	72.22	71.95	71.42	71.03
07A_ow	69.74	75.81	79.44	82.11	83.89	84.9	85.85	86.27	86.81	87.11	87.28	87.36	87.3	87.06	87.16	86.98	86.79	86.63	86.48	86.56	86.37	86.74	86.84	87.07	87.58	87.73	88.13	87.98	88.17	88.16	88.22
07A_w	53.42	71.38	76.86	79.01	80.64	81.71	82.77	83.56	84.25	84.8	85.32	85.42	85.52	85.36	85.45	85.33	85.07	84.85	84.88	85.05	85.0	85.29	85.7	86.23	87.01	87.51	88.17	88.37	88.66	88.6	88.84
07B_b	5.17	5.17	5.07	5.06	5.03	5.0	5.0	4.97	4.95	4.96	4.93	4.93	4.92	4.88	4.88	4.88	4.89	4.91	4.92	4.94	4.92	4.94	4.95	4.95	4.96	4.95	4.96	4.94	4.97	4.96	4.99
07B_ob	65.8	70.47	72.86	74.07	74.49	74.33	74.25	73.67	73.24	72.66	72.08	71.42	70.69	70.0	69.46	68.83	68.22	67.62	67.0	66.48	65.72	65.7	65.06	64.5	63.98	63.41	62.92	62.15	61.67	61.15	60.58
07B_ow	65.87	71.4	74.88	77.45	79.31	80.47	81.58	82.12	82.73	83.06	83.45	83.53	83.53	83.49	83.62	83.5	83.44	83.36	83.31	83.43	83.28	83.66	83.78	83.89	84.33	84.45	84.78	84.69	84.89	84.86	84.97
07B_w	52.36	71.61	77.92	79.85	81.19	82.19	83.16	83.74	84.44	84.86	85.33	85.45	85.57	85.56	85.6	85.44	85.33	85.22	85.22	85.33	85.31	85.61	85.81	86.3	86.94	87.47	87.86	88.07	88.22	88.16	88.36
07C_b	5.24	5.22	5.14	5.13	5.11	5.08	5.09	5.04	5.02	5.01	5.01	4.99	4.98	4.95	4.95	4.95	4.96	4.97	5.0	5.0	4.98	5.0	5.0	5.0	5.01	5.0	5.0	5.0	5.02	5.0	5.04
07C_ob	47.33	47.37	46.52	45.85	45.05	44.31	43.67	43.15	42.47	42.06	41.56	40.97	40.52	40.04	39.76	39.38	39.0	38.65	38.28	37.99	37.62	37.79	37.45	37.18	36.9	36.57	36.33	35.93	35.73	35.42	35.21
07C_ow	47.81	47.84	47.08	46.38	45.68	44.94	44.28	43.73	43.13	42.66	42.24	41.72	41.26	40.8	40.51	40.2	39.84	39.41	39.16	38.91	38.54	38.7	38.39	38.12	37.92	37.55	37.44	37.01	36.9	36.59	36.4
07C_w	53.05	70.69	76.26	78.63	80.22	81.43	82.48	83.38	84.13	84.6	85.3	85.36	85.44	85.32	85.35	85.27	84.94	84.68	84.66	84.84	84.8	85.18	85.69	86.36	87.08	87.72	88.24	88.45	88.74	88.63	88.86
07D_b	5.21	5.21	5.12	5.12	5.07	5.05	5.05	5.02	5.0	4.99	4.97	4.96	4.95	4.92	4.92	4.91	4.93	4.95	4.96	4.97	4.94	4.97	4.97	4.99	4.96	4.96	4.96	4.94	4.99	4.96	4.99
07D_ob	29.14	28.19	27.18	26.45	25.7	25.06	24.59	24.05	23.61	23.29	22.84	22.52	22.18	21.84	21.63	21.37	21.09	20.84	20.66	20.5	20.21	20.28	20.09	19.91	19.77	19.61	19.45	19.2	19.15	18.97	18.84
07D_ow	29.11	28.08	27.12	26.37	25.61	25.0	24.5	24.0	23.56	23.18	22.82	22.45	22.13	21.79	21.56	21.33	21.06	20.79	20.62	20.42	20.17	20.24	20.05	19.87	19.74	19.57	19.43	19.16	19.11	18.93	18.81
07D_w	52.98	70.58	76.21	78.45	80.08	81.22	82.41	83.16	84.04	84.6	85.14	85.28	85.31	85.22	85.25	85.08	84.83	84.61	84.58	84.73	84.72	85.09	85.59	86.25	87.09	87.59	88.17	88.33	88.63	88.56	88.74
07E_b	5.22	5.22	5.14	5.13	5.09	5.07	5.07	5.04	5.01	5.01	4.99	4.99	4.96	4.94	4.93	4.93	4.95	4.96	4.99	4.99	4.96	4.99	4.97	5.0	4.99	4.98	4.96	4.96	5.0	4.97	5.0
07E_ob	8.46	8.03	7.63	7.39	7.17	6.97	6.84	6.71	6.59	6.49	6.41	6.33	6.24	6.17	6.13	6.08	6.02	5.97	5.94	5.91	5.87	5.9	5.87	5.85	5.83	5.79	5.77	5.72	5.73	5.69	5.68
07E_ow	8.41	7.99	7.6	7.37	7.14	6.96	6.82	6.7	6.57	6.47	6.39	6.3	6.22	6.16	6.11	6.06	6.01	5.96	5.92	5.89	5.84	5.88	5.87	5.83	5.83	5.77	5.76	5.71	5.71	5.69	5.67
07E_w	51.05	69.55	75.76	77.94	79.55	80.61	81.89	82.56	83.39	83.92	84.53	84.69	84.75	84.7	84.74	84.63	84.34	84.14	84.13	84.29	84.25	84.67	85.11	85.79	86.53	87.13	87.64	87.81	88.11	88.06	88.27
07F_b	5.28	5.27	5.21	5.18	5.17	5.13	5.13	5.1	5.07	5.08	5.05	5.04	5.03	5.0	5.0	5.0	5.0	5.02	5.04	5.04	5.01	5.04	5.04	5.04	5.04	5.04	5.04	5.01	5.05	5.03	5.07
07F_ob	5.57	5.39	5.21	5.12	5.04	4.95	4.91	4.86	4.79	4.77	4.74	4.7	4.67	4.63	4.62	4.61	4.58	4.56	4.55	4.54	4.53	4.57	4.55	4.55	4.54	4.53	4.53	4.5	4.51	4.5	4.5
07F_ow	5.5	5.34	5.16	5.06	4.97	4.91	4.86	4.8	4.75	4.72	4.68	4.64	4.62	4.59	4.58	4.55	4.53	4.51	4.51	4.5	4.48	4.52	4.5	4.5	4.49	4.49	4.47	4.45	4.46	4.44	4.45
07F_w	51.18	69.81	75.94	78.27	79.76	80.94	82.06	82.83	83.58	84.16	84.77	84.86	84.94	84.86	84.89	84.77	84.52	84.26	84.3	84.39	84.38	84.76	85.27	85.86	86.63	87.14	87.7	87.89	88.23	88.15	88.31
08A_b	5.23	5.22	5.16	5.12	5.09	5.08	5.07	5.03	5.0	5.0	4.99	4.98	4.95	4.93	4.93	4.92	4.93	4.96	4.96	4.99	4.96	4.97	4.98	4.97	4.99	4.97	4.96	4.96	4.99	4.96	5.0
08A_ob	79.27	80.36	80.84	80.97	81.0	80.59	80.53	79.91	79.74	79.32	78.91	78.57	78.06	77.55	77.22	76.78	76.37	75.94	75.48	75.13	74.55	74.53	74.09	73.61	73.38	72.92	72.49	71.94	71.67	71.24	70.81
08A_ow	80.6	83.33	85.05	86.27	87.22	87.67	88.47	88.56	89.12	89.3	89.61	89.63	89.66	89.58	89.59	89.38	89.23	89.14	89.0	89.01	88.84	89.06	89.25	89.52	89.95	90.24	90.57	90.54	90.84	90.77	90.82
08A_w	52.38	69.97	75.99	78.28	80.05	81.23	82.52	83.27	84.17	84.72	85.22	85.49	85.5	85.42	85.42	85.14	84.95	84.75	84.75	84.82	84.8	85.2	85.73	86.35	87.13	87.79	88.33	88.46	88.78	88.73	88.89
08B_b	5.25	5.21	5.14	5.13	5.09	5.08	5.08	5.04	5.01	5.03	5.0	4.99	4.97	4.95	4.95	4.93	4.96	4.97	5.0	5.0	4.98	5.0	4.99	5.0	5.01	4.99	5.0	4.98	5.02	4.99	5.03
08B_ob	48.99	49.3	49.37	49.41	49.41	49.23	49.18	48.94	48.8	48.65	48.44	48.23	47.99	47.73	47.63	47.46	47.24	47.0	46.83	46.76	46.44	46.76	46.52	46.4	46.23	45.99	45.91	45.58	45.49	45.28	45.14
08B_ow	48.83	49.24	49.2	49.31	49.21	49.11	48.98	48.9	48.72	48.53	48.38	48.17	47.97	47.69	47.6	47.51	47.27	47.06	46.93	46.84	46.62	46.94	46.73	46.65	46.52	46.34	46.31	45.98	46.02	45.81	45.73
08B_w	53.59	71.53	77.06	79.22	80.7	81.81	82.91	83.64	84.38	84.89	85.36	85.52	85.6	85.47	85.58	85.45	85.16	85.02	84.97	85.16	85.04	85.44	85.81	86.39	87.14	87.64	88.25	88.5	88.78	88.6	88.86
08C_b	5.28	5.25	5.17	5.17	5.12	5.11	5.11	5.07	5.05	5.05	5.03	5.01	5.01	4.98	4.96	4.97	4.99	5.0	5.02	5.03	5.0	5.03	5.02	5.04	5.03	5.03	5.01	5.01	5.04	5.01	5.05
08C_ob	17.84	17.68	17.43	17.32	17.14	16.95	16.82	16.69	16.5	16.38	16.25	16.08	15.95	15.78	15.71	15.59	15.46	15.34	15.23	15.15	15.01	15.13	15.03	14.93	14.86	14.77	14.69	14.54	14.5	14.4	14.35
08C_ow	18.62	18.52	18.3	18.18	18.03	17.84	17.73	17.59	17.43	17.32	17.19	17.05	16.91	16.75	16.68	16.59	16.45	16.32	16.25	16.18	16.02	16.15	16.05	15.97	15.91	15.82	15.77	15.58	15.6	15.49	15.44
08C_w	51.65	70.47	76.5	78.72	80.14	81.22	82.27	83.03	83.71	84.19	84.75	84.92	85.03	84.9	85.06	85.0	84.75	84.55	84.61	84.72	84.69	85.0	85.32	85.87	86.63	87.05	87.64	87.77	88.06	88.01	88.22
08D_b	5.22	5.22	5.13	5.12	5.09	5.06	5.06	5.03	5.0	5.0	4.98	4.97	4.96	4.93	4.92	4.92	4.94	4.95	4.97	4.98	4.94	4.98	4.97	4.99	4.97	4.97	4.96	4.95	4.99	4.96	5.0
08D_ob	16.81	16.77	16.13	15.47	14.77	13.91	12.91	11.82	10.69	9.97	9.45	8.77	8.29	8.36	8.7	8.48	8.04	8.5	10.82	15.51	22.2	29.73	36.07	41.54	46.38	50.2	53.59	55.83	58.0	59.51	60.87
08D_ow	16.91	16.88	16.26	15.57	14.9	14.01	13.03	11.91	10.77	10.06	9.53	8.85	8.37	8.45	8.78	8.59	8.12	8.6	10.98	15.73	22.39	29.91	36.3	41.83	46.7	50.91	54.63	57.53	60.41	62.66	64.83
08D_w	51.84	70.66	76.66	78.73	80.23	81.22	82.36	83.0	83.72	84.26	84.77	84.9	84.97	84.89	84.99	84.9	84.62	84.46	84.49	84.7	84.56	84.94	85.28	85.83	86.55	87.08	87.65	87.81	88.16	88.17	88.33
08E_b	5.22	5.21	5.14	5.12	5.09	5.07	5.07	5.04	5.01	5.01	5.0	4.99	4.97	4.95	4.95	4.95	4.96	4.96	4.99	5.0	4.97	5.0	5.0	5.01	5.0	5.0	5.0	5.0	5.02	5.0	5.04
08E_ob	37.39	34.11	31.47	30.3	30.83	32.84	36.03	39.31	42.83	46.47	50.27	51.55	49.06	44.59	39.47	34.37	29.86	26.27	23.57	21.53	20.14	19.56	19.02	18.88	19.26	20.22	21.18	22.34	24.98	27.57	29.23
08E_ow	37.53	34.08	31.47	30.3	30.87	32.88	36.07	39.39	42.99	46.74	50.81	52.16	49.59	44.92	39.64	34.42	29.88	26.31	23.55	21.55	20.14	19.6	19.05	18.88	19.29	20.22	21.18	22.37	25.04	27.69	29.39
08E_w	51.81	70.52	76.6	78.83	80.25	81.31	82.45	83.1	83.81	84.34	84.88	84.96	85.09	84.97	85.11	84.99	84.8	84.56	84.6	84.75	84.72	85.0	85.36	85.94	86.66	87.2	87.72	87.94	88.28	88.25	88.42
08F_b	5.24	5.21	5.13	5.12	5.11	5.07	5.07	5.04	5.0	5.01	4.99	4.98	4.97	4.95	4.93	4.94	4.95	4.96	4.99	4.99	4.96	4.99	4.99	5.0	4.99	4.98	4.97	4.96	5.0	4.97	5.01
08F_ob	56.78	59.97	63.16	65.07	65.88	65.53	65.27	62.8	61.42	62.68	58.73	49.45	38.58	29.78	23.77	21.29	19.49	17.23	15.91	15.65	15.94	16.55	16.19	16.56	19.18	25.25	35.63	47.53	57.81	63.55	65.89
08F_ow	56.84	60.28	63.67	66.25	67.22	67.2	66.97	64.25	62.77	64.44	60.14	49.88	38.74	29.79	23.82	21.36	19.55	17.27	15.97	15.7	15.97	16.6	16.25	16.61	19.23	25.33	35.84	49.07	63.79	75.64	82.56
08F_w	51.74	70.69	76.73	78.94	80.42	81.43	82.49	83.17	83.9	84.36	84.97	85.03	85.15	85.09	85.17	85.06	84.85	84.66	84.64	84.8	84.79	85.03	85.37	85.95	86.56	87.12	87.66	87.87	88.2	88.11	88.33
08G_b	5.11	5.08	5.01	5.0	4.98	4.95	4.96	4.92	4.91	4.92	4.89	4.89	4.88	4.86	4.86	4.86	4.87	4.88	4.91	4.91	4.89	4.92	4.91	4.92	4.92	4.92	4.91	4.91	4.93	4.91	4.95
08G_ob	9.2	9.13	8.89	8.82	8.98	9.1	9.19	9.28	9.48	9.68	10.89	14.9	25.23	38.63	51.49	60.33	65.15	67.6	69.13	70.26	71.05	72.31	72.89	73.5	74.14	74.47	74.86	74.95	75.27	75.39	75.45
08G_ow	9.19	9.16	8.85	8.85	9.0	9.1	9.23	9.32	9.5	9.69	10.85	14.9	25.27	38.64	51.56	60.42	65.39	68.06	69.78	71.14	72.08	73.52	74.41	75.28	76.25	76.98	77.72	78.14	78.74	79.14	79.5
08G_w	51.77	70.59	76.64	78.85	80.33	81.3	82.44	83.17	83.82	84.36	84.89	85.0	85.13	85.03	85.14	85.05	84.83	84.64	84.63	84.78	84.77	85.01	85.37	85.91	86.66	87.1	87.72	87.89	88.25	88.19	88.36
09A_b	5.21	5.22	5.13	5.1	5.09	5.06	5.05	5.02	4.99	4.99	4.96	4.96	4.95	4.92	4.92	4.91	4.93	4.95	4.96	4.96	4.94	4.96	4.97	4.96	4.97	4.96	4.96	4.95	4.98	4.97	5.0
09A_ob	6.7	6.08	5.67	5.5	5.5	5.67	6.03	6.43	7.04	7.82	8.82	9.13	8.22	6.96	5.89	5.17	4.71	4.42	4.26	4.14	4.08	4.06	4.04	4.02	4.04	4.07	4.09	4.14	4.29	4.46	4.58
09A_ow	6.75	6.09	5.72	5.52	5.55	5.74	6.13	6.55	7.18	8.01	9.1	9.47	8.52	7.17	6.05	5.3	4.84	4.54	4.37	4.26	4.18	4.18	4.15	4.13	4.15	4.17	4.2	4.25	4.41	4.56	4.68
09A_w	53.22	72.61	78.54	80.35	81.69	82.46	83.47	83.93	84.63	85.03	85.41	85.57	85.6	85.6	85.66	85.5	85.33	85.28	85.24	85.42	85.36	85.58	85.89	86.31	86.97	87.47	87.9	88.02	88.34	88.22	88.42
09B_b	5.25	5.24	5.16	5.13	5.11	5.08	5.08	5.04	5.02	5.01	5.0	5.0	4.97	4.95	4.93	4.94	4.95	4.97	4.99	5.0	4.96	4.99	4.98	5.0	4.99	4.97	4.99	4.96	5.0	4.97	5.0
09B_ob	46.67	43.22	39.8	37.91	37.76	39.49	42.41	45.38	48.64	52.07	55.56	56.69	53.98	49.28	43.96	38.58	33.67	29.78	26.75	24.47	22.84	22.2	21.56	21.31	21.66	22.59	23.68	24.73	27.45	30.09	31.79
09B_ow	46.63	43.3	39.72	37.91	37.71	39.52	42.43	45.47	48.61	52.19	56.01	57.16	54.44	49.48	44.03	38.63	33.7	29.8	26.73	24.48	22.88	22.22	21.54	21.34	21.65	22.61	23.61	24.75	27.48	30.16	31.87
09B_w	51.27	69.81	75.95	78.25	79.81	81.0	82.13	82.87	83.72	84.22	84.8	84.88	84.98	84.9	84.95	84.79	84.52	84.31	84.28	84.45	84.36	84.83	85.28	85.89	86.72	87.19	87.82	87.95	88.33	88.28	88.45
09C_b	5.1	5.11	5.04	5.01	5.0	4.97	4.97	4.95	4.92	4.92	4.92	4.89	4.89	4.86	4.86	4.87	4.88	4.89	4.92	4.92	4.9	4.92	4.92	4.93	4.93	4.92	4.92	4.91	4.94	4.93	4.96
09C_ob	22.02	18.36	15.75	14.49	14.46	15.55	17.56	19.7	22.39	25.41	28.85	30.02	27.45	23.25	18.97	15.32	12.54	10.62	9.33	8.51	7.96	7.77	7.61	7.59	7.75	8.11	8.5	8.97	10.13	11.36	12.2
09C_ow	22.07	18.39	15.82	14.53	14.51	15.6	17.59	19.75	22.43	25.44	28.91	30.07	27.5	23.29	19.0	15.36	12.57	10.65	9.37	8.54	8.0	7.8	7.64	7.62	7.79	8.14	8.54	9.02	10.18	11.42	12.25
09C_w	51.16	69.83	76.09	78.37	79.92	81.1	82.19	82.94	83.77	84.26	84.83	85.0	85.06	84.95	84.97	84.87	84.6	84.36	84.33	84.48	84.45	84.84	85.39	86.06	86.72	87.31	87.89	88.11	88.45	88.36	88.56
09D_b	5.24	5.22	5.16	5.13	5.11	5.09	5.08	5.04	5.03	5.02	4.99	4.99	4.99	4.95	4.94	4.95	4.95	4.96	4.99	5.0	4.96	4.99	4.99	5.0	4.99	4.99	4.97	4.96	4.99	4.97	5.01
09D_ob	7.13	6.46	6.01	5.92	6.01	6.28	6.75	7.24	7.87	8.64	9.54	9.78	9.05	7.97	7.01	6.33	5.88	5.6	5.47	5.38	5.34	5.37	5.39	5.43	5.49	5.57	5.62	5.7	5.9	6.05	6.2
09D_ow	7.3	6.62	6.19	6.07	6.16	6.42	6.88	7.37	8.0	8.79	9.7	9.97	9.21	8.09	7.1	6.4	5.96	5.68	5.51	5.44	5.41	5.43	5.45	5.5	5.54	5.62	5.67	5.74	5.96	6.1	6.25
09D_w	51.17	69.75	75.89	78.23	79.84	80.89	82.15	82.88	83.69	84.2	84.78	84.88	85.05	84.89	84.94	84.83	84.53	84.33	84.27	84.43	84.39	84.85	85.3	85.99	86.77	87.27	87.8	88.06	88.42	88.28	88.5
09E_b	5.26	5.17	5.16	5.1	5.09	5.07	5.07	5.01	5.0	5.0	4.97	4.96	4.96	4.93	4.92	4.93	4.94	4.94	4.97	4.97	4.95	4.98	4.97	4.99	4.96	4.96	4.97	4.93	4.98	4.96	5.0
09E_ob	6.71	6.14	5.83	5.71	5.84	6.05	6.44	6.79	7.25	7.76	8.28	8.4	7.95	7.27	6.61	6.12	5.75	5.51	5.4	5.33	5.29	5.33	5.36	5.39	5.46	5.52	5.58	5.64	5.84	5.96	6.08
09E_ow	6.86	6.38	5.97	5.9	5.97	6.2	6.56	6.93	7.36	7.87	8.37	8.48	8.03	7.33	6.68	6.17	5.81	5.59	5.45	5.38	5.34	5.38	5.39	5.45	5.49	5.54	5.61	5.68	5.86	5.99	6.1
09E_w	51.2	69.81	76.01	78.31	79.89	81.0	82.18	82.92	83.7	84.22	84.78	84.92	85.0	84.91	84.96	84.81	84.52	84.33	84.33	84.44	84.41	84.81	85.31	85.99	86.69	87.22	87.78	88.03	88.28	88.27	88.47
10A_b	5.23	5.21	5.2	5.12	5.12	5.1	5.09	5.04	5.04	5.03	5.01	5.01	4.99	4.96	4.95	4.96	4.96	4.99	5.0	5.01	4.98	5.0	5.01	5.0	5.01	5.0	4.99	4.98	5.01	5.0	5.03
10A_ob	4.84	4.92	5.13	5.76	7.07	9.35	12.76	16.62	20.32	22.97	24.77	25.69	25.59	24.59	22.77	20.08	16.91	13.85	11.11	9.03	7.49	6.55	5.85	5.39	5.08	4.88	4.75	4.63	4.59	4.51	4.5
10A_ow	4.82	4.88	5.11	5.75	7.1	9.46	13.39	18.71	25.36	31.44	37.08	40.84	41.88	40.22	35.8	29.47	22.75	17.05	12.72	9.77	7.81	6.64	5.93	5.42	5.1	4.88	4.79	4.68	4.61	4.55	4.53
10A_w	53.81	71.74	77.44	79.5	81.11	82.16	83.38	83.93	84.79	85.27	85.77	85.97	86.05	86.01	86.06	85.86	85.66	85.58	85.55	85.67	85.64	85.94	86.25	86.81	87.45	88.06	88.53	88.68	88.97	88.94	89.08
10B_b	5.25	5.26	5.18	5.16	5.14	5.12	5.11	5.09	5.06	5.05	5.04	5.03	5.01	5.0	4.99	4.97	5.0	5.0	5.03	5.04	5.01	5.04	5.04	5.04	5.04	5.04	5.03	5.03	5.05	5.04	5.05
10B_ob	40.7	43.12	46.03	49.88	54.63	59.65	64.75	68.39	70.9	72.35	72.83	72.94	72.39	71.46	70.36	68.56	66.22	63.42	60.06	56.73	53.09	50.41	47.31	44.62	42.34	40.35	38.75	37.23	36.1	35.23	34.58
10B_ow	40.58	42.98	45.81	49.58	54.63	60.09	66.33	71.58	76.19	79.22	81.21	82.56	82.69	82.13	80.86	78.34	74.93	70.77	65.96	61.24	56.45	52.84	49.13	45.91	43.34	41.15	39.35	37.8	36.59	35.69	35.02
10B_w	53.97	71.85	77.56	79.55	81.16	82.19	83.42	83.94	84.81	85.31	85.75	86.0	86.01	86.03	86.08	85.93	85.72	85.62	85.56	85.69	85.63	85.94	86.18	86.74	87.41	88.05	88.53	88.67	88.94	88.91	89.06
10C_b	5.21	5.25	5.13	5.14	5.11	5.07	5.07	5.04	5.01	5.03	4.99	5.0	4.98	4.95	4.94	4.93	4.96	4.96	4.99	5.0	4.96	4.99	5.0	4.99	5.0	4.99	4.98	4.97	5.0	4.98	5.0
10C_ob	14.31	15.23	16.89	19.53	23.34	28.11	33.7	38.87	43.45	46.72	49.16	50.65	50.99	50.41	48.88	46.18	42.32	37.92	33.33	29.09	25.23	22.36	19.72	17.61	16.13	14.81	13.96	13.15	12.62	12.18	11.87
10C_ow	14.09	14.92	16.45	19.06	22.82	27.67	33.66	39.61	45.58	50.42	54.58	57.54	58.73	58.16	55.77	51.3	45.45	39.41	33.54	28.57	24.37	21.43	18.78	16.71	15.22	14.04	13.18	12.42	11.9	11.48	11.18
10C_w	53.48	71.26	77.11	79.17	80.85	81.88	83.15	83.75	84.58	85.15	85.6	85.84	85.91	85.92	85.97	85.78	85.56	85.42	85.41	85.59	85.5	85.8	86.14	86.56	87.33	87.89	88.44	88.55	88.83	88.75	88.94
10D_b	5.23	5.2	5.2	5.13	5.13	5.09	5.09	5.05	5.04	5.03	5.03	5.01	4.99	4.97	4.96	4.96	4.96	5.0	5.01	5.01	4.99	5.01	5.02	5.0	5.01	5.01	5.0	5.0	5.03	5.0	5.03
10D_ob	4.92	4.96	5.21	5.74	6.84	8.55	10.68	12.52	13.85	14.57	14.92	15.0	14.78	14.34	13.7	12.79	11.62	10.36	9.05	7.89	6.92	6.31	5.77	5.38	5.13	4.95	4.82	4.72	4.66	4.61	4.57
10D_ow	4.89	4.97	5.17	5.74	6.99	9.4	13.45	18.18	22.93	26.61	29.4	31.08	31.62	31.02	29.31	26.22	22.23	18.08	14.23	11.11	8.78	7.35	6.29	5.64	5.26	5.02	4.87	4.74	4.67	4.61	4.58
10D_w	53.72	71.47	77.21	79.39	80.98	81.97	83.22	83.93	84.73	85.17	85.77	85.97	85.98	85.98	86.08	85.95	85.69	85.62	85.64	85.72	85.65	85.97	86.3	86.74	87.49	88.05	88.58	88.74	89.11	88.97	89.16
10E_b	5.26	5.24	5.17	5.16	5.13	5.11	5.12	5.08	5.05	5.05	5.03	5.04	5.01	4.99	4.98	4.97	4.99	5.0	5.03	5.03	5.0	5.03	5.04	5.03	5.04	5.04	5.04	5.03	5.06	5.04	5.08
10E_ob	4.73	4.76	4.86	5.08	5.43	5.81	6.17	6.38	6.49	6.53	6.53	6.5	6.44	6.37	6.3	6.17	6.01	5.84	5.63	5.42	5.21	5.1	4.94	4.8	4.71	4.63	4.57	4.51	4.48	4.45	4.44
10E_ow	4.72	4.79	4.86	5.11	5.45	5.84	6.17	6.38	6.47	6.53	6.53	6.5	6.45	6.37	6.3	6.17	6.03	5.85	5.63	5.43	5.22	5.11	4.96	4.82	4.71	4.63	4.58	4.52	4.49	4.46	4.45
10E_w	54.06	71.89	77.64	79.72	81.25	82.28	83.45	84.09	84.92	85.35	85.91	86.03	86.08	86.13	86.14	86.04	85.86	85.72	85.74	85.89	85.78	86.06	86.41	86.8	87.54	88.06	88.52	88.75	89.05	88.97	89.14
11A_b	5.21	5.22	5.12	5.13	5.08	5.06	5.05	5.02	5.0	5.0	4.96	4.97	4.96	4.92	4.92	4.92	4.92	4.93	4.96	4.97	4.94	4.97	4.97	4.96	4.97	4.95	4.96	4.93	4.97	4.95	4.97
11A_ob	8.32	8.92	9.58	10.2	10.58	10.55	9.88	8.54	6.72	5.13	3.84	3.09	2.66	2.44	2.31	2.23	2.16	2.12	2.09	2.06	2.06	2.09	2.11	2.12	2.17	2.23	2.35	2.5	2.78	3.21	3.9
11A_ow	11.65	14.57	18.08	22.23	26.03	27.55	24.79	18.34	11.16	6.62	4.17	3.16	2.75	2.53	2.42	2.33	2.28	2.25	2.21	2.19	2.17	2.21	2.23	2.24	2.29	2.34	2.45	2.59	2.85	3.27	4.0
